temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,ingested_at
0.3,0.3,100.0,1.1,2.0,328.0,20.4,42.6,997.8,0.0,15.0,2025-12-13 09:38:49.740769+00:00
0.4,0.4,100.0,0.4,3.0,317.0,18.5,40.8,999.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.5,0.5,100.0,0.3,3.0,303.0,20.4,40.8,1001.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.0,-0.4,97.0,0.3,2.0,300.0,20.4,40.8,1002.3,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.3,0.0,98.0,0.5,3.0,291.0,20.4,40.8,1003.7,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.5,0.1,97.0,0.1,2.0,285.0,22.2,42.6,1005.0,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.4,0.1,98.0,0.1,2.0,284.0,22.2,42.6,1005.8,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.5,0.2,98.0,0.2,2.0,282.0,22.2,42.6,1006.8,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.8,0.1,95.0,0.0,2.0,282.0,22.2,42.6,1007.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.7,-0.3,93.0,0.0,1.0,279.0,20.4,40.8,1008.1,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.8,-0.2,93.0,0.0,1.0,276.0,20.4,40.8,1008.5,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.8,-0.3,92.0,0.0,1.0,272.0,18.5,38.9,1009.0,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-0.2,92.0,0.0,1.0,267.0,18.5,38.9,1009.5,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.1,-0.2,91.0,0.0,1.0,263.0,18.5,37.0,1010.1,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.2,-0.1,91.0,0.0,1.0,259.0,18.5,35.2,1010.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.4,-0.1,90.0,0.5,1.0,259.0,16.7,35.2,1010.7,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.4,0.1,91.0,0.3,1.0,260.0,16.7,35.2,1010.7,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.4,0.2,92.0,0.3,1.0,262.0,16.7,35.2,1010.3,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.3,0.4,94.0,0.6,0.0,266.0,16.7,35.2,1010.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.4,0.7,95.0,0.2,0.0,269.0,18.5,37.0,1010.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.3,0.9,97.0,0.6,0.0,276.0,16.7,35.2,1011.5,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.3,0.7,96.0,0.2,0.0,278.0,18.5,35.2,1011.6,0.0,12.0,2025-12-13 09:38:49.740769+00:00
1.3,0.7,96.0,0.0,0.0,283.0,18.5,33.3,1012.1,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.3,0.4,94.0,0.0,0.0,287.0,18.5,33.3,1012.7,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.1,0.4,95.0,0.0,0.0,292.0,18.5,33.3,1013.1,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.9,0.2,95.0,0.0,0.0,293.0,18.5,35.2,1013.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-0.2,92.0,0.0,0.0,294.0,18.5,35.2,1013.7,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.3,-0.5,88.0,0.0,0.0,296.0,18.5,37.0,1013.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.2,-0.6,88.0,0.0,0.0,294.0,18.5,37.0,1014.1,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.1,-0.7,88.0,0.0,0.0,294.0,20.4,38.9,1014.2,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.9,-0.6,90.0,0.0,0.0,294.0,20.4,38.9,1014.3,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.9,-0.7,89.0,0.0,0.0,296.0,22.2,42.6,1014.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-0.9,87.0,0.0,0.0,297.0,22.2,42.6,1014.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-1.2,88.0,0.0,0.0,298.0,22.2,44.5,1014.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-1.2,88.0,0.2,1.0,294.0,24.1,44.5,1015.0,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.5,-1.6,86.0,0.1,0.0,290.0,24.1,46.3,1015.3,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.5,-1.6,86.0,0.0,0.0,289.0,24.1,48.2,1015.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.4,-1.8,85.0,0.0,0.0,291.0,25.9,50.0,1015.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.4,-1.8,85.0,0.0,0.0,289.0,27.8,51.8,1016.0,1.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-1.9,83.0,0.0,0.0,291.0,27.8,53.7,1016.1,3.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-2.3,81.0,0.0,0.0,293.0,29.6,55.5,1016.1,3.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-2.6,79.0,0.0,0.0,297.0,29.6,57.4,1016.4,3.0,14.0,2025-12-13 09:38:49.740769+00:00
0.5,-2.4,81.0,0.0,0.0,300.0,29.6,55.5,1016.7,2.0,14.0,2025-12-13 09:38:49.740769+00:00
0.4,-2.6,80.0,0.0,0.0,300.0,27.8,57.4,1017.0,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-2.4,78.0,0.0,0.0,301.0,27.8,55.5,1017.5,1.0,14.0,2025-12-13 09:38:49.740769+00:00
0.9,-2.2,80.0,0.0,0.0,301.0,25.9,53.7,1018.2,1.0,14.0,2025-12-13 09:38:49.740769+00:00
0.9,-2.2,80.0,0.3,0.0,305.0,25.9,50.0,1019.0,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-2.2,79.0,0.3,0.0,304.0,24.1,48.2,1019.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-1.9,81.0,0.2,0.0,306.0,24.1,46.3,1020.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
1.0,-1.9,81.0,0.0,0.0,309.0,22.2,44.5,1021.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.8,-1.8,83.0,0.0,0.0,310.0,22.2,42.6,1022.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.8,-1.3,86.0,0.0,0.0,311.0,20.4,38.9,1021.8,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.7,-1.4,86.0,0.0,0.0,313.0,20.4,38.9,1022.6,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.7,-1.5,85.0,0.0,0.0,313.0,20.4,38.9,1023.4,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.8,-1.6,84.0,0.0,0.0,313.0,20.4,38.9,1024.3,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-1.6,85.0,0.0,0.0,314.0,20.4,38.9,1025.2,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.6,-1.9,83.0,0.0,0.0,316.0,20.4,38.9,1026.1,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.0,-2.1,86.0,0.0,0.0,318.0,18.5,35.2,1026.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
0.0,-2.1,86.0,0.0,0.0,318.0,18.5,35.2,1027.8,0.0,14.0,2025-12-13 09:38:49.740769+00:00
-0.2,-2.1,87.0,0.0,0.0,315.0,16.7,33.3,1028.8,0.0,4.0,2025-12-13 09:38:49.740769+00:00
-0.4,-2.3,87.0,0.0,0.0,315.0,18.5,33.3,1029.8,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.4,-2.5,86.0,0.0,0.0,313.0,16.7,33.3,1030.7,7.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.3,-2.2,87.0,0.0,0.0,315.0,16.7,31.5,1031.6,13.0,3.0,2025-12-13 09:38:49.740769+00:00
0.1,-2.0,86.0,0.0,0.0,318.0,14.8,29.6,1031.9,17.0,14.0,2025-12-13 09:38:49.740769+00:00
0.4,-2.1,83.0,0.0,0.0,319.0,14.8,29.6,1032.4,17.0,3.0,2025-12-13 09:38:49.740769+00:00
0.5,-2.2,82.0,0.0,0.0,319.0,14.8,29.6,1032.9,13.0,3.0,2025-12-13 09:38:49.740769+00:00
0.4,-2.6,80.0,0.0,0.0,319.0,14.8,27.8,1033.7,12.0,3.0,2025-12-13 09:38:49.740769+00:00
0.4,-2.8,79.0,0.0,0.0,318.0,14.8,27.8,1034.5,11.0,3.0,2025-12-13 09:38:49.740769+00:00
0.1,-2.9,80.0,0.0,0.0,320.0,13.0,25.9,1035.2,9.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.1,-3.5,78.0,0.0,0.0,327.0,13.0,24.1,1035.8,5.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.2,-3.6,78.0,0.0,0.0,331.0,11.1,22.2,1036.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.2,-3.2,80.0,0.0,0.0,333.0,11.1,22.2,1037.2,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.3,-3.2,81.0,0.0,0.0,331.0,11.1,20.4,1038.1,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.4,-3.3,81.0,0.0,0.0,331.0,11.1,20.4,1038.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.6,-3.1,83.0,0.0,0.0,329.0,9.3,20.4,1039.6,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.7,-3.4,82.0,0.0,0.0,326.0,9.3,18.5,1040.0,0.0,4.0,2025-12-13 09:38:49.740769+00:00
-1.0,-3.5,83.0,0.0,0.0,322.0,9.3,18.5,1040.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
-1.6,-3.5,87.0,0.0,0.0,312.0,9.3,16.7,1040.8,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.3,-3.9,89.0,0.0,0.0,304.0,7.4,14.8,1041.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-2.8,-4.1,91.0,0.0,0.0,298.0,7.4,14.8,1041.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-3.1,-4.2,92.0,0.0,0.0,300.0,7.4,13.0,1041.1,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-4.1,-5.3,91.0,0.0,0.0,290.0,5.5,11.1,1041.7,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-4.2,-5.3,92.0,0.0,0.0,278.0,7.4,13.0,1042.2,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-4.4,-5.1,95.0,0.0,0.0,276.0,5.5,13.0,1042.7,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-4.5,-5.0,96.0,0.0,0.0,261.0,7.4,13.0,1043.1,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-4.2,-4.7,96.0,0.0,0.0,249.0,7.4,14.8,1043.5,15.0,2.0,2025-12-13 09:38:49.740769+00:00
-3.5,-4.3,94.0,0.0,0.0,237.0,7.4,14.8,1043.7,24.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.8,-4.1,84.0,0.0,0.0,233.0,5.5,13.0,1043.8,27.0,4.0,2025-12-13 09:38:49.740769+00:00
-0.9,-4.2,78.0,0.0,0.0,227.0,9.3,16.7,1043.1,27.0,2.0,2025-12-13 09:38:49.740769+00:00
-0.5,-4.4,75.0,0.0,0.0,225.0,11.1,20.4,1042.3,28.0,2.0,2025-12-13 09:38:49.740769+00:00
-0.2,-4.4,73.0,0.0,0.0,224.0,9.3,22.2,1042.0,28.0,2.0,2025-12-13 09:38:49.740769+00:00
-0.5,-4.6,74.0,0.0,0.0,224.0,11.1,22.2,1041.8,26.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.1,-4.4,78.0,0.0,0.0,225.0,11.1,20.4,1041.6,19.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.2,-5.2,74.0,0.0,0.0,217.0,11.1,18.5,1041.1,10.0,3.0,2025-12-13 09:38:49.740769+00:00
-1.7,-5.0,78.0,0.0,0.0,215.0,11.1,18.5,1040.9,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.0,-5.1,79.0,0.0,0.0,214.0,11.1,18.5,1040.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.5,-4.8,84.0,0.0,0.0,216.0,11.1,20.4,1040.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.8,-4.8,86.0,0.0,0.0,214.0,13.0,20.4,1040.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.0,-4.9,87.0,0.0,0.0,216.0,13.0,20.4,1039.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.3,-5.1,81.0,0.0,0.0,215.0,13.0,20.4,1039.0,0.0,4.0,2025-12-13 09:38:49.740769+00:00
-2.6,-5.1,83.0,0.0,0.0,215.0,13.0,20.4,1038.2,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.9,-5.1,85.0,0.0,0.0,220.0,13.0,20.4,1037.7,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.4,-5.2,87.0,0.0,0.0,225.0,13.0,22.2,1037.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.5,-5.3,87.0,0.0,0.0,226.0,13.0,22.2,1036.5,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.4,-5.7,84.0,0.0,0.0,230.0,13.0,22.2,1036.1,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.4,-5.9,83.0,0.0,0.0,229.0,14.8,22.2,1035.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.2,-5.8,82.0,0.0,0.0,234.0,13.0,22.2,1034.8,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-3.1,-6.1,80.0,0.0,0.0,234.0,13.0,24.1,1034.3,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.9,-5.9,80.0,0.0,0.0,236.0,13.0,24.1,1034.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.2,-6.2,74.0,0.0,0.0,239.0,13.0,24.1,1033.5,3.0,4.0,2025-12-13 09:38:49.740769+00:00
-1.2,-6.0,70.0,0.0,0.0,240.0,13.0,25.9,1032.9,4.0,4.0,2025-12-13 09:38:49.740769+00:00
-0.5,-5.3,70.0,0.0,0.0,241.0,13.0,25.9,1032.3,0.0,4.0,2025-12-13 09:38:49.740769+00:00
0.3,-5.1,67.0,0.0,0.0,245.0,14.8,27.8,1031.5,0.0,4.0,2025-12-13 09:38:49.740769+00:00
1.0,-5.2,63.0,0.0,0.0,245.0,16.7,31.5,1030.8,0.0,4.0,2025-12-13 09:38:49.740769+00:00
1.6,-5.1,61.0,0.0,0.0,245.0,16.7,33.3,1029.6,0.0,12.0,2025-12-13 09:38:49.740769+00:00
2.1,-4.8,60.0,0.0,0.0,248.0,16.7,33.3,1028.9,0.0,14.0,2025-12-13 09:38:49.740769+00:00
2.2,-3.9,64.0,0.0,0.0,252.0,18.5,35.2,1028.3,0.0,12.0,2025-12-13 09:38:49.740769+00:00
2.4,-2.7,69.0,0.0,0.0,254.0,18.5,33.3,1027.8,0.0,12.0,2025-12-13 09:38:49.740769+00:00
2.3,-1.9,74.0,0.0,0.0,259.0,18.5,33.3,1027.4,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.2,-1.4,77.0,0.5,0.0,261.0,16.7,33.3,1027.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.2,-0.6,82.0,0.1,0.0,268.0,16.7,33.3,1026.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.5,0.1,84.0,0.0,0.0,268.0,18.5,35.2,1026.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.6,0.5,86.0,0.0,0.0,272.0,16.7,33.3,1026.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.4,0.8,89.0,0.0,0.0,275.0,16.7,33.3,1026.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.7,1.1,89.0,0.0,0.0,275.0,16.7,31.5,1025.9,0.0,7.0,2025-12-13 09:38:49.740769+00:00
2.9,1.4,90.0,0.0,0.0,277.0,16.7,31.5,1025.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.0,1.7,91.0,0.0,0.0,280.0,16.7,31.5,1025.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.2,2.2,93.0,0.0,0.0,286.0,16.7,31.5,1025.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.2,2.5,95.0,0.0,0.0,288.0,14.8,29.6,1025.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.2,2.6,96.0,0.0,0.0,289.0,14.8,27.8,1026.1,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.3,2.9,97.0,0.0,0.0,290.0,14.8,27.8,1026.6,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.3,2.6,95.0,0.0,0.0,296.0,13.0,25.9,1027.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.4,3.0,97.0,0.0,,295.0,13.0,24.1,1027.8,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.4,3.0,97.0,0.0,0.0,297.0,13.0,24.1,1028.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
3.7,3.6,99.0,0.0,0.0,302.0,13.0,24.1,1028.8,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.8,3.8,100.0,0.0,0.0,296.0,11.1,20.4,1029.3,0.0,7.0,2025-12-13 09:38:49.740769+00:00
4.0,4.0,100.0,0.0,0.0,301.0,9.3,20.4,1029.5,0.0,4.0,2025-12-13 09:38:49.740769+00:00
4.3,4.3,100.0,0.0,0.0,301.0,11.1,20.4,1029.7,0.0,4.0,2025-12-13 09:38:49.740769+00:00
4.4,4.3,99.0,0.0,0.0,302.0,9.3,18.5,1030.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
4.3,4.3,100.0,0.0,0.0,304.0,11.1,20.4,1030.6,0.0,4.0,2025-12-13 09:38:49.740769+00:00
4.0,4.0,100.0,0.0,0.0,307.0,9.3,20.4,1031.0,1.0,4.0,2025-12-13 09:38:49.740769+00:00
4.1,3.8,98.0,0.0,0.0,320.0,9.3,20.4,1031.4,2.0,4.0,2025-12-13 09:38:49.740769+00:00
3.9,3.6,98.0,0.0,0.0,320.0,9.3,18.5,1032.1,0.0,4.0,2025-12-13 09:38:49.740769+00:00
4.0,3.6,97.0,0.0,0.0,319.0,9.3,16.7,1032.7,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.9,3.6,98.0,0.0,0.0,315.0,7.4,14.8,1033.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.8,3.4,97.0,0.0,0.0,312.0,7.4,14.8,1033.7,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.7,3.6,99.0,0.0,0.0,307.0,7.4,14.8,1034.1,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.8,3.8,100.0,0.0,0.0,309.0,5.5,13.0,1034.3,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.7,3.7,100.0,0.0,0.0,298.0,7.4,13.0,1034.5,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.5,3.5,100.0,0.0,0.0,276.0,7.4,11.1,1034.6,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.3,3.3,100.0,0.0,0.0,258.0,7.4,11.1,1035.0,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.2,3.2,100.0,0.0,0.0,245.0,7.4,13.0,1035.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
3.1,3.1,100.0,0.0,0.0,238.0,7.4,13.0,1035.5,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.7,2.7,100.0,0.0,0.0,242.0,7.4,14.8,1035.6,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.6,2.6,100.0,0.0,0.0,241.0,9.3,16.7,1036.0,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.5,2.5,100.0,0.0,0.0,246.0,9.3,16.7,1036.5,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.5,2.4,99.0,0.0,0.0,245.0,9.3,18.5,1036.8,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.6,2.3,98.0,0.0,0.0,244.0,11.1,20.4,1037.2,1.0,4.0,2025-12-13 09:38:49.740769+00:00
2.6,2.3,98.0,0.0,0.0,249.0,11.1,22.2,1037.5,2.0,4.0,2025-12-13 09:38:49.740769+00:00
3.0,3.0,100.0,0.0,0.0,252.0,11.1,22.2,1037.7,2.0,4.0,2025-12-13 09:38:49.740769+00:00
3.0,2.9,99.0,0.0,,254.0,13.0,24.1,1037.8,2.0,4.0,2025-12-13 09:38:49.740769+00:00
3.2,2.8,97.0,0.0,,250.0,13.0,24.1,1037.6,5.0,4.0,2025-12-13 09:38:49.740769+00:00
3.6,2.6,93.0,0.0,,246.0,13.0,24.1,1037.5,6.0,4.0,2025-12-13 09:38:49.740769+00:00
3.6,2.6,93.0,0.0,,247.0,13.0,24.1,1037.4,8.0,4.0,2025-12-13 09:38:49.740769+00:00
3.6,2.6,93.0,0.0,0.0,243.0,11.1,22.2,1037.3,6.0,4.0,2025-12-13 09:38:49.740769+00:00
3.4,2.7,95.0,0.0,0.0,240.0,11.1,20.4,1037.6,4.0,4.0,2025-12-13 09:38:49.740769+00:00
3.0,2.3,95.0,0.0,0.0,240.0,11.1,18.5,1037.9,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.7,2.4,98.0,0.0,0.0,239.0,9.3,18.5,1038.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.7,2.1,96.0,0.0,0.0,239.0,9.3,16.7,1038.2,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.5,2.1,97.0,0.0,0.0,237.0,9.3,16.7,1038.4,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.1,1.8,98.0,0.0,0.0,237.0,9.3,16.7,1038.4,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.4,2.3,99.0,0.0,0.0,243.0,9.3,16.7,1038.3,0.0,4.0,2025-12-13 09:38:49.740769+00:00
2.0,2.0,100.0,0.0,0.0,239.0,9.3,16.7,1038.1,0.0,4.0,2025-12-13 09:38:49.740769+00:00
1.7,1.7,100.0,0.0,0.0,236.0,9.3,16.7,1038.0,0.0,4.0,2025-12-13 09:38:49.740769+00:00
1.4,1.4,100.0,0.0,0.0,236.0,9.3,16.7,1038.0,0.0,3.0,2025-12-13 09:38:49.740769+00:00
1.1,1.1,100.0,0.0,0.0,233.0,9.3,16.7,1037.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
0.9,0.9,100.0,0.0,0.0,232.0,9.3,14.8,1037.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
0.5,0.5,100.0,0.0,0.0,225.0,9.3,14.8,1037.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
0.5,0.5,100.0,0.0,0.0,226.0,9.3,16.7,1037.9,0.0,2.0,2025-12-13 09:38:49.740769+00:00
0.4,0.4,100.0,0.0,0.0,233.0,9.3,14.8,1038.1,0.0,2.0,2025-12-13 09:38:49.740769+00:00
0.4,0.4,100.0,0.0,0.0,234.0,9.3,16.7,1038.1,1.0,2.0,2025-12-13 09:38:49.740769+00:00
0.5,0.5,100.0,0.0,0.0,234.0,9.3,16.7,1038.3,5.0,2.0,2025-12-13 09:38:49.740769+00:00
0.9,0.5,97.0,0.0,0.0,239.0,7.4,14.8,1038.4,8.0,2.0,2025-12-13 09:38:49.740769+00:00
1.4,1.4,100.0,0.0,0.0,242.0,7.4,14.8,1038.6,12.0,4.0,2025-12-13 09:38:49.740769+00:00
1.7,1.6,99.0,0.0,0.0,243.0,7.4,14.8,1038.4,14.0,3.0,2025-12-13 09:38:49.740769+00:00
2.4,1.2,92.0,0.0,0.0,238.0,7.4,14.8,1038.2,19.0,4.0,2025-12-13 09:38:49.740769+00:00
2.9,1.3,89.0,0.0,0.0,233.0,7.4,16.7,1037.7,22.0,4.0,2025-12-13 09:38:49.740769+00:00
3.4,0.8,83.0,0.0,0.0,231.0,9.3,16.7,1037.4,24.0,4.0,2025-12-13 09:38:49.740769+00:00
3.2,0.3,81.0,0.0,0.0,227.0,9.3,16.7,1037.1,19.0,4.0,2025-12-13 09:38:49.740769+00:00
2.5,-0.3,82.0,0.0,0.0,220.0,7.4,14.8,1037.5,12.0,2.0,2025-12-13 09:38:49.740769+00:00
1.6,-0.3,87.0,0.0,0.0,236.0,9.3,14.8,1037.3,0.0,1.0,2025-12-13 09:38:49.740769+00:00
1.0,-0.6,89.0,0.0,0.0,240.0,9.3,13.0,1037.2,0.0,1.0,2025-12-13 09:38:49.740769+00:00
0.1,-0.7,94.0,0.0,0.0,247.0,9.3,13.0,1037.1,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-0.1,-0.9,94.0,0.0,0.0,245.0,9.3,14.8,1037.1,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-0.5,-1.2,95.0,0.0,0.0,249.0,9.3,14.8,1037.0,0.0,1.0,2025-12-13 09:38:49.740769+00:00
-0.2,-2.3,86.0,0.0,0.0,245.0,9.3,14.8,1036.8,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-0.7,-2.4,88.0,0.0,0.0,242.0,9.3,14.8,1036.4,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.2,-2.3,92.0,0.0,0.0,242.0,9.3,13.0,1036.3,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.6,-2.2,96.0,0.0,0.0,241.0,9.3,13.0,1036.0,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.8,-2.1,98.0,0.0,0.0,239.0,9.3,13.0,1035.8,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.9,-2.0,99.0,0.0,0.0,239.0,7.4,13.0,1035.6,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-2.0,-2.4,97.0,0.0,0.0,249.0,5.5,11.1,1035.5,0.0,2.0,2025-12-13 09:38:49.740769+00:00
-1.9,-2.3,97.0,0.0,0.0,242.0,7.4,11.1,1035.4,0.0,4.0,2025-12-13 09:38:49.740769+00:00
-2.1,-2.2,99.0,0.0,0.0,246.0,5.5,11.1,1035.4,0.0,3.0,2025-12-13 09:38:49.740769+00:00
-2.0,-2.3,98.0,0.0,0.0,244.0,7.4,13.0,1035.3,3.0,3.0,2025-12-13 09:38:49.740769+00:00
-1.7,-2.3,96.0,0.0,0.0,246.0,7.4,13.0,1035.3,7.0,4.0,2025-12-13 09:38:49.740769+00:00
-0.9,-2.0,92.0,0.0,0.0,252.0,5.5,11.1,1035.2,9.0,4.0,2025-12-13 09:38:49.740769+00:00
-0.2,-1.0,94.0,0.0,0.0,239.0,3.7,9.3,1035.3,11.0,4.0,2025-12-13 09:38:49.740769+00:00
0.1,-1.0,92.0,0.0,0.0,275.0,3.7,9.3,1034.9,11.0,4.0,2025-12-13 09:38:49.740769+00:00
0.9,-1.0,87.0,0.0,0.0,118.0,3.7,9.3,1034.7,16.0,4.0,2025-12-13 09:38:49.740769+00:00
1.3,-1.1,84.0,0.0,0.0,55.0,3.7,11.1,1034.2,15.0,4.0,2025-12-13 09:38:49.740769+00:00
1.7,-1.7,78.0,0.0,0.0,87.0,5.5,11.1,1033.7,17.0,4.0,2025-12-13 09:38:49.740769+00:00
